device,runtime,model,operation,seqlen,decode_tokens,throughput_tok_per_s,peak_ram_mb,disk_size_mb,zipped_size_mb,status,notes
galaxy_s24_or_s25,cactus,lfm_2_5_vl_1_6b,prefill,512,0,81.000000,1503.663,1759.526,1759.659,ok,"warmup_runs=1,measurement_runs=3; runner=android_cactus_llm_bench; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; benchmark_mode=strict; cactus_runtime_version=repo 9256c767b5245ba56a78e66c9215983317a16d12; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/lfm2.5-vl-1.6b-retranspile-4096; provider=cpu; gpu=disabled; cactus_chunk_size=c128; serial=RFGL42B1VLW; android=16; thermal_status=0; fixed token-id fixture"
galaxy_s24_or_s25,cactus,lfm_2_5_vl_1_6b,prefill,1024,0,72.500000,1503.419,1759.526,1759.659,ok,"warmup_runs=1,measurement_runs=3; runner=android_cactus_llm_bench; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; benchmark_mode=strict; cactus_runtime_version=repo 9256c767b5245ba56a78e66c9215983317a16d12; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/lfm2.5-vl-1.6b-retranspile-4096; provider=cpu; gpu=disabled; cactus_chunk_size=c128; serial=RFGL42B1VLW; android=16; thermal_status=0; fixed token-id fixture"
galaxy_s24_or_s25,cactus,lfm_2_5_vl_1_6b,prefill,2048,0,60.250000,1503.581,1759.526,1759.659,ok,"warmup_runs=1,measurement_runs=3; runner=android_cactus_llm_bench; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; benchmark_mode=strict; cactus_runtime_version=repo 9256c767b5245ba56a78e66c9215983317a16d12; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/lfm2.5-vl-1.6b-retranspile-4096; provider=cpu; gpu=disabled; cactus_chunk_size=c128; serial=RFGL42B1VLW; android=16; thermal_status=0; fixed token-id fixture"
galaxy_s24_or_s25,cactus,lfm_2_5_vl_1_6b,prefill,4096,0,43.060000,1503.582,1759.526,1759.659,ok,"warmup_runs=1,measurement_runs=3; runner=android_cactus_llm_bench; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; benchmark_mode=strict; cactus_runtime_version=repo 9256c767b5245ba56a78e66c9215983317a16d12; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/lfm2.5-vl-1.6b-retranspile-4096; provider=cpu; gpu=disabled; cactus_chunk_size=c128; serial=RFGL42B1VLW; android=16; thermal_status=0; fixed token-id fixture"
galaxy_s24_or_s25,cactus,lfm_2_5_vl_1_6b,decode,256,100,19.350000,666.358,1759.526,1759.659,ok,"warmup_runs=1,measurement_runs=3; runner=android_cactus_llm_bench; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; benchmark_mode=strict; cactus_runtime_version=repo 33ced0a6bdf0a535a52fdb31b835d3e8cede6882; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/lfm2.5-vl-1.6b-retranspile-4096; provider=cpu; gpu=disabled; cactus_chunk_size=c128; serial=RFGL42B1VLW; android=16; thermal_status=0; fixed token-id fixture; paired_prefill_decode=true; shared_context=256; shares measured invocation with prefill row"
galaxy_s24_or_s25,cactus,lfm_2_5_vl_1_6b,decode,512,100,18.800000,666.320,1759.526,1759.659,ok,"warmup_runs=1,measurement_runs=3; runner=android_cactus_llm_bench; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; benchmark_mode=strict; cactus_runtime_version=repo 33ced0a6bdf0a535a52fdb31b835d3e8cede6882; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/lfm2.5-vl-1.6b-retranspile-4096; provider=cpu; gpu=disabled; cactus_chunk_size=c128; serial=RFGL42B1VLW; android=16; thermal_status=0; fixed token-id fixture; paired_prefill_decode=true; shared_context=512; shares measured invocation with prefill row"
galaxy_s24_or_s25,cactus,lfm_2_5_vl_1_6b,decode,1024,100,14.760000,666.346,1759.526,1759.659,ok,"warmup_runs=1,measurement_runs=3; runner=android_cactus_llm_bench; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; benchmark_mode=strict; cactus_runtime_version=repo 33ced0a6bdf0a535a52fdb31b835d3e8cede6882; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/lfm2.5-vl-1.6b-retranspile-4096; provider=cpu; gpu=disabled; cactus_chunk_size=c128; serial=RFGL42B1VLW; android=16; thermal_status=0; fixed token-id fixture; paired_prefill_decode=true; shared_context=1024; shares measured invocation with prefill row"
galaxy_s24_or_s25,cactus,lfm_2_5_vl_1_6b,decode,2048,100,13.720000,666.470,1759.526,1759.659,ok,"warmup_runs=1,measurement_runs=3; runner=android_cactus_llm_bench; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; benchmark_mode=strict; cactus_runtime_version=repo 33ced0a6bdf0a535a52fdb31b835d3e8cede6882; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/lfm2.5-vl-1.6b-retranspile-4096; provider=cpu; gpu=disabled; cactus_chunk_size=c128; serial=RFGL42B1VLW; android=16; thermal_status=0; fixed token-id fixture; paired_prefill_decode=true; shared_context=2048; shares measured invocation with prefill row"
galaxy_s24_or_s25,cactus,parakeet_tdt_v3,parakeet_transcribe,,,0.200471,2475.970,777.969,778.112,ok,WER=0.000000; runner=android_transpiled_tdt; core_affinity=cpu7; taskset_mask=80; serial=RFGL42B1VLW; android=16; thermal_status=1; decoder_steps=152; transcript=concord returned to its place amidst the tents the english forwarded to the french baskets of flowers of which they had made a plentiful provision to greet the arrival of the young princess the french in return invited the english to a supper which was to be given the next day congratulations were poured in upon the princess everywhere during her journey; thread_count=1
galaxy_s24_or_s25,cactus,qwen3_vl_2b,prefill,256,0,72.810000,1037.879,1218.608,1218.743,ok,"warmup_runs=1,measurement_runs=3; runner=android_cactus_llm_bench; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; benchmark_mode=strict; cactus_runtime_version=repo 9256c767b5245ba56a78e66c9215983317a16d12; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/qwen3-vl-2b-instruct-reconvert; provider=cpu; gpu=disabled; cactus_chunk_size=c128; serial=RFGL42B1VLW; android=16; thermal_status=0; fixed token-id fixture"
galaxy_s24_or_s25,cactus,qwen3_vl_2b,prefill,512,0,54.540000,1037.136,1218.608,1218.743,ok,"warmup_runs=1,measurement_runs=3; runner=android_cactus_llm_bench; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; benchmark_mode=strict; cactus_runtime_version=repo 9256c767b5245ba56a78e66c9215983317a16d12; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/qwen3-vl-2b-instruct-reconvert; provider=cpu; gpu=disabled; cactus_chunk_size=c128; serial=RFGL42B1VLW; android=16; thermal_status=0; fixed token-id fixture"
galaxy_s24_or_s25,cactus,qwen3_vl_2b,prefill,1024,0,43.340000,1037.227,1218.608,1218.743,ok,"warmup_runs=1,measurement_runs=3; runner=android_cactus_llm_bench; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; benchmark_mode=strict; cactus_runtime_version=repo 9256c767b5245ba56a78e66c9215983317a16d12; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/qwen3-vl-2b-instruct-reconvert; provider=cpu; gpu=disabled; cactus_chunk_size=c128; serial=RFGL42B1VLW; android=16; thermal_status=0; fixed token-id fixture"
galaxy_s24_or_s25,cactus,qwen3_vl_2b,prefill,2048,0,35.420000,1037.249,1218.608,1218.743,ok,"warmup_runs=1,measurement_runs=3; runner=android_cactus_llm_bench; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; benchmark_mode=strict; cactus_runtime_version=repo 9256c767b5245ba56a78e66c9215983317a16d12; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/qwen3-vl-2b-instruct-reconvert; provider=cpu; gpu=disabled; cactus_chunk_size=c128; serial=RFGL42B1VLW; android=16; thermal_status=0; fixed token-id fixture"
galaxy_s24_or_s25,cactus,qwen3_vl_2b,prefill,4096,0,32.000000,1035.667,1218.608,1218.743,ok,"warmup_runs=1,measurement_runs=3; runner=android_cactus_llm_bench; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; benchmark_mode=strict; cactus_runtime_version=repo 9256c767b5245ba56a78e66c9215983317a16d12; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/qwen3-vl-2b-instruct-reconvert; provider=cpu; gpu=disabled; cactus_chunk_size=c128; serial=RFGL42B1VLW; android=16; thermal_status=0; fixed token-id fixture"
galaxy_s24_or_s25,cactus,qwen3_vl_2b,decode,256,100,11.060000,1224.077,1218.608,1218.743,ok,"warmup_runs=1,measurement_runs=3; runner=android_cactus_llm_bench; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; benchmark_mode=strict; cactus_runtime_version=repo 33ced0a6bdf0a535a52fdb31b835d3e8cede6882; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/qwen3-vl-2b-instruct-reconvert; provider=cpu; gpu=disabled; cactus_chunk_size=c128; serial=RFGL42B1VLW; android=16; thermal_status=0; fixed token-id fixture; paired_prefill_decode=true; shared_context=256; shares measured invocation with prefill row"
galaxy_s24_or_s25,cactus,qwen3_vl_2b,decode,512,100,10.620000,1223.396,1218.608,1218.743,ok,"warmup_runs=1,measurement_runs=3; runner=android_cactus_llm_bench; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; benchmark_mode=strict; cactus_runtime_version=repo 33ced0a6bdf0a535a52fdb31b835d3e8cede6882; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/qwen3-vl-2b-instruct-reconvert; provider=cpu; gpu=disabled; cactus_chunk_size=c128; serial=RFGL42B1VLW; android=16; thermal_status=1; fixed token-id fixture; paired_prefill_decode=true; shared_context=512; shares measured invocation with prefill row"
galaxy_s24_or_s25,cactus,qwen3_vl_2b,decode,1024,100,9.160000,1223.269,1218.608,1218.743,ok,"warmup_runs=1,measurement_runs=3; runner=android_cactus_llm_bench; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; benchmark_mode=strict; cactus_runtime_version=repo 33ced0a6bdf0a535a52fdb31b835d3e8cede6882; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/qwen3-vl-2b-instruct-reconvert; provider=cpu; gpu=disabled; cactus_chunk_size=c128; serial=RFGL42B1VLW; android=16; thermal_status=1; fixed token-id fixture; paired_prefill_decode=true; shared_context=1024; shares measured invocation with prefill row"
galaxy_s24_or_s25,cactus,qwen3_vl_2b,decode,2048,100,7.520000,1224.050,1218.608,1218.743,ok,"warmup_runs=1,measurement_runs=3; runner=android_cactus_llm_bench; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; benchmark_mode=strict; cactus_runtime_version=repo 33ced0a6bdf0a535a52fdb31b835d3e8cede6882; artifact_path=/Users/noahcylich/Documents/Desert/cactus/weights/qwen3-vl-2b-instruct-reconvert; provider=cpu; gpu=disabled; cactus_chunk_size=c128; serial=RFGL42B1VLW; android=16; thermal_status=1; fixed token-id fixture; paired_prefill_decode=true; shared_context=2048; shares measured invocation with prefill row"
galaxy_s24_or_s25,executorch,gemma_4_e2b,prefill,256,0,,,,,unsupported,"ExecuTorch Android Gemma 4 E2B IT is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for gemma_4_e2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a"
galaxy_s24_or_s25,executorch,gemma_4_e2b,prefill,512,0,,,,,unsupported,"ExecuTorch Android Gemma 4 E2B IT is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for gemma_4_e2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a"
galaxy_s24_or_s25,executorch,gemma_4_e2b,prefill,1024,0,,,,,unsupported,"ExecuTorch Android Gemma 4 E2B IT is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for gemma_4_e2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a"
galaxy_s24_or_s25,executorch,gemma_4_e2b,prefill,2048,0,,,,,unsupported,"ExecuTorch Android Gemma 4 E2B IT is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for gemma_4_e2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a"
galaxy_s24_or_s25,executorch,gemma_4_e2b,prefill,4096,0,,,,,unsupported,"ExecuTorch Android Gemma 4 E2B IT is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for gemma_4_e2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a"
galaxy_s24_or_s25,executorch,gemma_4_e2b,decode,256,100,,,,,unsupported,"ExecuTorch Android Gemma 4 E2B IT is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for gemma_4_e2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a"
galaxy_s24_or_s25,executorch,gemma_4_e2b,decode,512,100,,,,,unsupported,"ExecuTorch Android Gemma 4 E2B IT is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for gemma_4_e2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a"
galaxy_s24_or_s25,executorch,gemma_4_e2b,decode,1024,100,,,,,unsupported,"ExecuTorch Android Gemma 4 E2B IT is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for gemma_4_e2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a"
galaxy_s24_or_s25,executorch,gemma_4_e2b,decode,2048,100,,,,,unsupported,"ExecuTorch Android Gemma 4 E2B IT is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for gemma_4_e2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a"
galaxy_s24_or_s25,executorch,lfm_2_5_vl_1_6b,prefill,256,0,94.300200,1137.000,2427.657,2427.657,ok,"warmup_runs=1,measurement_runs=3; runner=executorch; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; format=Q4 8da4w XNNPACK; shared_context=256; shared_decode_tokens=100; paired_prefill_decode=true"
galaxy_s24_or_s25,executorch,lfm_2_5_vl_1_6b,prefill,512,0,137.059000,1137.000,2427.657,2427.657,ok,"warmup_runs=1,measurement_runs=3; runner=executorch; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; format=Q4 8da4w XNNPACK; shared_context=512; shared_decode_tokens=100; paired_prefill_decode=true"
galaxy_s24_or_s25,executorch,lfm_2_5_vl_1_6b,prefill,1024,0,149.938000,1137.000,2427.657,2427.657,ok,"warmup_runs=1,measurement_runs=3; runner=executorch; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; format=Q4 8da4w XNNPACK; shared_context=1024; shared_decode_tokens=100; paired_prefill_decode=true"
galaxy_s24_or_s25,executorch,lfm_2_5_vl_1_6b,prefill,2048,0,122.384000,1137.000,2427.657,2427.657,ok,"warmup_runs=1,measurement_runs=3; runner=executorch; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; format=Q4 8da4w XNNPACK; prefill_only=true; shared_context=2048; shared_decode_tokens=100"
galaxy_s24_or_s25,executorch,lfm_2_5_vl_1_6b,prefill,4096,0,,,2427.657,2427.657,unsupported,configured ExecuTorch .pte export supports at most 2048 input tokens for token_embedding; requested prefill seqlen=4096
galaxy_s24_or_s25,executorch,lfm_2_5_vl_1_6b,decode,256,100,3.173630,1137.000,2427.657,2427.657,ok,"warmup_runs=1,measurement_runs=3; runner=executorch; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; format=Q4 8da4w XNNPACK; shared_context=256; shared_decode_tokens=100; paired_prefill_decode=true; shares measured invocation with prefill row"
galaxy_s24_or_s25,executorch,lfm_2_5_vl_1_6b,decode,512,100,3.258580,1137.000,2427.657,2427.657,ok,"warmup_runs=1,measurement_runs=3; runner=executorch; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; format=Q4 8da4w XNNPACK; shared_context=512; shared_decode_tokens=100; paired_prefill_decode=true; shares measured invocation with prefill row"
galaxy_s24_or_s25,executorch,lfm_2_5_vl_1_6b,decode,1024,100,3.055200,1137.000,2427.657,2427.657,ok,"warmup_runs=1,measurement_runs=3; runner=executorch; threads=1; thread_count=1; core_affinity=cpu7; taskset_mask=80; format=Q4 8da4w XNNPACK; shared_context=1024; shared_decode_tokens=100; paired_prefill_decode=true; shares measured invocation with prefill row"
galaxy_s24_or_s25,executorch,lfm_2_5_vl_1_6b,decode,2048,100,,,2427.657,2427.657,unsupported,configured ExecuTorch .pte export has KV cache capacity 2048; cannot decode 100 tokens from context 2048 because required cache positions extend to 2147
galaxy_s24_or_s25,executorch,parakeet_tdt_v3,parakeet_transcribe,,,0.215333,1506.785,719.224,719.224,ok,WER=0.000000; runner=android_executorch_parakeet; format=Q4 8da4w XNNPACK; core_affinity=cpu7; taskset_mask=80; serial=RFGL42B1VLW; android=16; thermal_status=1; transcript=concord returned to its place amidst the tents the english forwarded to the french baskets of flowers of which they had made a plentiful provision to greet the arrival of the young princess the french in return invited the english to a supper which was to be given the next day congratulations were poured in upon the princess everywhere during her journey
galaxy_s24_or_s25,executorch,qwen3_vl_2b,prefill,256,0,,,,,unsupported,"ExecuTorch Android Qwen3 VL 2B is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for qwen3_vl_2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a"
galaxy_s24_or_s25,executorch,qwen3_vl_2b,prefill,512,0,,,,,unsupported,"ExecuTorch Android Qwen3 VL 2B is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for qwen3_vl_2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a"
galaxy_s24_or_s25,executorch,qwen3_vl_2b,prefill,1024,0,,,,,unsupported,"ExecuTorch Android Qwen3 VL 2B is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for qwen3_vl_2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a"
galaxy_s24_or_s25,executorch,qwen3_vl_2b,prefill,2048,0,,,,,unsupported,"ExecuTorch Android Qwen3 VL 2B is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for qwen3_vl_2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a"
galaxy_s24_or_s25,executorch,qwen3_vl_2b,prefill,4096,0,,,,,unsupported,"ExecuTorch Android Qwen3 VL 2B is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for qwen3_vl_2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a"
galaxy_s24_or_s25,executorch,qwen3_vl_2b,decode,256,100,,,,,unsupported,"ExecuTorch Android Qwen3 VL 2B is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for qwen3_vl_2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a"
galaxy_s24_or_s25,executorch,qwen3_vl_2b,decode,512,100,,,,,unsupported,"ExecuTorch Android Qwen3 VL 2B is unsupported: missing .pte artifact: artifacts.executorch.path is null; no required-model .pte found under weights, ../third_party/executorch; ignored unrelated .pte files: ../third_party/executorch/examples/qualcomm/oss_scripts/llama/artifacts/stories260k_hybrid_llama_qnn.pte, ../third_party/executorch/extension/apple/ExecuTorch/__tests__/resources/add.pte, ../third_party/executorch/test/models/deprecated/ModuleLinear-no-constant-segment.pte; missing tokenizer package: artifacts.executorch.tokenizer_path for qwen3_vl_2b is not configured; missing arm64-v8a ExecuTorch runtime libraries (libexecutorch.so, libexecutorch.a, libexecutorch_core.a, libportable_ops_lib.a) under tests/android/executorch/lib/arm64-v8a, tests/android/build_executorch/lib, third_party/executorch/android/arm64-v8a"
