device,runtime,model,operation,seqlen,decode_tokens,throughput_tok_per_s,peak_ram_mb,disk_size_mb,zipped_size_mb,status,notes
pixel_10a,litert_lm,gemma_4_e2b,prefill,256,0,27.010000,3386.180,2588.148,2588.148,ok,"warmup_runs=1,measurement_runs=3; benchmark_mode=full_core_prefill; prefill_only=true; runner=litert_lm; provider=cpu; gpu=disabled; threads=8; thread_count=8; quantization=int4_per_output_channel; affinity=not_set; taskset_mask=none"
pixel_10a,litert_lm,gemma_4_e2b,prefill,512,0,57.200000,3378.180,2588.148,2588.148,ok,"warmup_runs=1,measurement_runs=3; benchmark_mode=full_core_prefill; prefill_only=true; runner=litert_lm; provider=cpu; gpu=disabled; threads=8; thread_count=8; quantization=int4_per_output_channel; affinity=not_set; taskset_mask=none"
pixel_10a,litert_lm,gemma_4_e2b,prefill,1024,0,84.910000,3363.700,2588.148,2588.148,ok,"warmup_runs=1,measurement_runs=3; benchmark_mode=full_core_prefill; prefill_only=true; runner=litert_lm; provider=cpu; gpu=disabled; threads=8; thread_count=8; quantization=int4_per_output_channel; affinity=not_set; taskset_mask=none"
pixel_10a,litert_lm,gemma_4_e2b,prefill,2048,0,89.450000,3367.510,2588.148,2588.148,ok,"warmup_runs=1,measurement_runs=3; benchmark_mode=full_core_prefill; prefill_only=true; runner=litert_lm; provider=cpu; gpu=disabled; threads=8; thread_count=8; quantization=int4_per_output_channel; affinity=not_set; taskset_mask=none"
pixel_10a,litert_lm,gemma_4_e2b,prefill,4096,0,124.860000,3369.260,2588.148,2588.148,ok,"warmup_runs=1,measurement_runs=3; benchmark_mode=full_core_prefill; runner=litert_lm; provider=cpu; gpu=disabled; threads=8; thread_count=8; quantization=int4_per_output_channel; affinity=not_set; taskset_mask=none"
pixel_10a,litert_lm,lfm_2_5_vl_1_6b,prefill,256,0,,,,,unsupported,Android LiteRT-LM artifact does not exist: weights/litert_lm/LFM2.5-VL-1.6B-int4.litertlm; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none
pixel_10a,litert_lm,lfm_2_5_vl_1_6b,prefill,512,0,,,,,unsupported,Android LiteRT-LM artifact does not exist: weights/litert_lm/LFM2.5-VL-1.6B-int4.litertlm; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none
pixel_10a,litert_lm,lfm_2_5_vl_1_6b,prefill,1024,0,,,,,unsupported,Android LiteRT-LM artifact does not exist: weights/litert_lm/LFM2.5-VL-1.6B-int4.litertlm; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none
pixel_10a,litert_lm,lfm_2_5_vl_1_6b,prefill,2048,0,,,,,unsupported,Android LiteRT-LM artifact does not exist: weights/litert_lm/LFM2.5-VL-1.6B-int4.litertlm; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none
pixel_10a,litert_lm,lfm_2_5_vl_1_6b,prefill,4096,0,,,,,unsupported,Android LiteRT-LM artifact does not exist: weights/litert_lm/LFM2.5-VL-1.6B-int4.litertlm; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none
pixel_10a,litert_lm,qwen3_vl_2b,prefill,256,0,,,,,unsupported,Android LiteRT-LM artifact does not exist: weights/litert_lm/Qwen3VL-2B-Instruct-int4.litertlm; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none
pixel_10a,litert_lm,qwen3_vl_2b,prefill,512,0,,,,,unsupported,Android LiteRT-LM artifact does not exist: weights/litert_lm/Qwen3VL-2B-Instruct-int4.litertlm; benchmark_mode=full_core_prefill; provider=cpu; gpu=disabled; threads=8; thread_count=8; affinity=not_set; taskset_mask=none
