device,runtime,model,operation,seqlen,decode_tokens,throughput_tok_per_s,peak_ram_mb,disk_size_mb,zipped_size_mb,status,notes
mac_m4pro,litert_lm,gemma_4_e2b,prefill,256,0,223.950000,2606.676,2588.148,2588.148,ok,"warmup_runs=1,measurement_runs=3; benchmark_mode=full_core_prefill; prefill_only=true; runner=litert_lm; provider=cpu; gpu=disabled; threads=8; quantization=int4_per_output_channel"
mac_m4pro,litert_lm,gemma_4_e2b,prefill,512,0,446.980000,2607.020,2588.148,2588.148,ok,"warmup_runs=1,measurement_runs=3; benchmark_mode=full_core_prefill; prefill_only=true; runner=litert_lm; provider=cpu; gpu=disabled; threads=8; quantization=int4_per_output_channel"
mac_m4pro,litert_lm,gemma_4_e2b,prefill,1024,0,894.970000,2608.129,2588.148,2588.148,ok,"warmup_runs=1,measurement_runs=3; benchmark_mode=full_core_prefill; prefill_only=true; runner=litert_lm; provider=cpu; gpu=disabled; threads=8; quantization=int4_per_output_channel"
mac_m4pro,litert_lm,gemma_4_e2b,prefill,2048,0,948.450000,2605.239,2588.148,2588.148,ok,"warmup_runs=1,measurement_runs=3; benchmark_mode=full_core_prefill; prefill_only=true; runner=litert_lm; provider=cpu; gpu=disabled; threads=8; quantization=int4_per_output_channel"
mac_m4pro,litert_lm,gemma_4_e2b,prefill,4096,0,980.730000,2605.145,2588.148,2588.148,ok,"warmup_runs=1,measurement_runs=3; benchmark_mode=full_core_prefill; prefill_only=true; runner=litert_lm; provider=cpu; gpu=disabled; threads=8; quantization=int4_per_output_channel"
mac_m4pro,litert_lm,lfm_2_5_vl_1_6b,prefill,256,0,,,,,unsupported,"LiteRT-LM LFM 2.5 VL 1.6B is not supported in this matrix because a fresh Hugging Face file scan found exact ONNX/GGUF/MLX/Cactus artifacts and an exact ExecuTorch .pte, but no exact end-to-end int4/Q4 .litertlm artifact; expected weights/litert_lm/LFM2.5-VL-1.6B-int4.litertlm"
mac_m4pro,litert_lm,lfm_2_5_vl_1_6b,prefill,512,0,,,,,unsupported,"LiteRT-LM LFM 2.5 VL 1.6B is not supported in this matrix because a fresh Hugging Face file scan found exact ONNX/GGUF/MLX/Cactus artifacts and an exact ExecuTorch .pte, but no exact end-to-end int4/Q4 .litertlm artifact; expected weights/litert_lm/LFM2.5-VL-1.6B-int4.litertlm"
mac_m4pro,litert_lm,lfm_2_5_vl_1_6b,prefill,1024,0,,,,,unsupported,"LiteRT-LM LFM 2.5 VL 1.6B is not supported in this matrix because a fresh Hugging Face file scan found exact ONNX/GGUF/MLX/Cactus artifacts and an exact ExecuTorch .pte, but no exact end-to-end int4/Q4 .litertlm artifact; expected weights/litert_lm/LFM2.5-VL-1.6B-int4.litertlm"
mac_m4pro,litert_lm,lfm_2_5_vl_1_6b,prefill,2048,0,,,,,unsupported,"LiteRT-LM LFM 2.5 VL 1.6B is not supported in this matrix because a fresh Hugging Face file scan found exact ONNX/GGUF/MLX/Cactus artifacts and an exact ExecuTorch .pte, but no exact end-to-end int4/Q4 .litertlm artifact; expected weights/litert_lm/LFM2.5-VL-1.6B-int4.litertlm"
mac_m4pro,litert_lm,lfm_2_5_vl_1_6b,prefill,4096,0,,,,,unsupported,"LiteRT-LM LFM 2.5 VL 1.6B is not supported in this matrix because a fresh Hugging Face file scan found exact ONNX/GGUF/MLX/Cactus artifacts and an exact ExecuTorch .pte, but no exact end-to-end int4/Q4 .litertlm artifact; expected weights/litert_lm/LFM2.5-VL-1.6B-int4.litertlm"
mac_m4pro,litert_lm,qwen3_vl_2b,prefill,256,0,,,,,unsupported,"LiteRT-LM Qwen3 VL 2B is not supported in this matrix because a fresh Hugging Face file scan over exact Qwen3-VL-2B/Qwen3VL-2B results found ONNX/GGUF/GPTQ/AWQ/OpenVINO/AXERA artifacts, but no exact end-to-end int4/Q4 .litertlm artifact; expected weights/litert_lm/Qwen3VL-2B-Instruct-int4.litertlm"
mac_m4pro,litert_lm,qwen3_vl_2b,prefill,512,0,,,,,unsupported,"LiteRT-LM Qwen3 VL 2B is not supported in this matrix because a fresh Hugging Face file scan over exact Qwen3-VL-2B/Qwen3VL-2B results found ONNX/GGUF/GPTQ/AWQ/OpenVINO/AXERA artifacts, but no exact end-to-end int4/Q4 .litertlm artifact; expected weights/litert_lm/Qwen3VL-2B-Instruct-int4.litertlm"
mac_m4pro,litert_lm,qwen3_vl_2b,prefill,1024,0,,,,,unsupported,"LiteRT-LM Qwen3 VL 2B is not supported in this matrix because a fresh Hugging Face file scan over exact Qwen3-VL-2B/Qwen3VL-2B results found ONNX/GGUF/GPTQ/AWQ/OpenVINO/AXERA artifacts, but no exact end-to-end int4/Q4 .litertlm artifact; expected weights/litert_lm/Qwen3VL-2B-Instruct-int4.litertlm"
mac_m4pro,litert_lm,qwen3_vl_2b,prefill,2048,0,,,,,unsupported,"LiteRT-LM Qwen3 VL 2B is not supported in this matrix because a fresh Hugging Face file scan over exact Qwen3-VL-2B/Qwen3VL-2B results found ONNX/GGUF/GPTQ/AWQ/OpenVINO/AXERA artifacts, but no exact end-to-end int4/Q4 .litertlm artifact; expected weights/litert_lm/Qwen3VL-2B-Instruct-int4.litertlm"
mac_m4pro,litert_lm,qwen3_vl_2b,prefill,4096,0,,,,,unsupported,"LiteRT-LM Qwen3 VL 2B is not supported in this matrix because a fresh Hugging Face file scan over exact Qwen3-VL-2B/Qwen3VL-2B results found ONNX/GGUF/GPTQ/AWQ/OpenVINO/AXERA artifacts, but no exact end-to-end int4/Q4 .litertlm artifact; expected weights/litert_lm/Qwen3VL-2B-Instruct-int4.litertlm"
mac_m4pro,llama_cpp,gemma_4_e2b,prefill,256,0,26.328900,1544.145,3106.736,3106.736,ok,"warmup_runs=1,measurement_runs=3; runner=native_llama_cpp_json; threads=1; mmap=on; n_gpu_layers=0; synthetic exact-length token ids; quantization=Q4_K_M"
mac_m4pro,llama_cpp,gemma_4_e2b,prefill,512,0,24.621900,1605.566,3106.736,3106.736,ok,"warmup_runs=1,measurement_runs=3; runner=native_llama_cpp_json; threads=1; mmap=on; n_gpu_layers=0; synthetic exact-length token ids; quantization=Q4_K_M"
mac_m4pro,llama_cpp,gemma_4_e2b,prefill,1024,0,22.588400,1620.285,3106.736,3106.736,ok,"warmup_runs=1,measurement_runs=3; runner=native_llama_cpp_json; threads=1; mmap=on; n_gpu_layers=0; synthetic exact-length token ids; quantization=Q4_K_M"
mac_m4pro,llama_cpp,gemma_4_e2b,prefill,2048,0,20.365000,1642.067,3106.736,3106.736,ok,"warmup_runs=1,measurement_runs=3; runner=native_llama_cpp_json; threads=1; mmap=on; n_gpu_layers=0; synthetic exact-length token ids; quantization=Q4_K_M"
